x,y
6.0978,7.2982
2.8616,5.1798
9.358,0.4188
2.4251,7.4927
3.1929,2.326
0.1044,6.3778
8.2796,2.1496
7.4029,4.8454
6.0353,9.1182
3.8583,8.9316
5.0593,4.1748
1.3578,7.6268
0.4942,3.3919
9.9171,2.2426
1.9091,0.5293
4.2749,0.605
7.701,0.0233
7.9502,4.285
8.8421,5.0484
3.1654,1.7261
0.5173,5.925
5.7858,3.5112
3.5274,4.6396
0.4262,5.4266
4.4001,5.7763
1.1803,0.5057
4.4309,4.3605
6.1837,8.6115
0.0722,3.8979
4.6503,7.1802
5.4819,6.0345
8.5351,6.0442
5.3134,6.3524
9.6524,1.3526
6.7532,9.0896
3.0468,5.9302
0.0142,4.2781
7.1711,9.4486
1.5015,2.9094
2.3809,2.682
8.5242,6.645
2.8769,9.2106
3.9386,3.7004
0.8025,1.1617
3.9129,7.7124
5.1641,5.7613
5.3488,1.5558
2.5185,0.0095
4.5423,3.0256
7.1543,7.3809
2.8218,2.3226
8.8089,2.3263
0.4419,8.7123
7.1899,0.1027
2.2226,5.3533
8.3977,4.3429
8.7462,7.0945
3.1493,4.3567
3.5498,8.0528
7.5034,5.8274
5.3626,0.3909
1.0945,8.8418
3.4617,5.1287
8.1306,7.645
3.1095,8.2502
5.4808,2.2221
3.586,2.3958
9.6068,5.246
3.5088,9.046
5.6124,5.8404
4.671,1.2724
4.2372,3.6411
2.0147,8.0918
7.7727,3.1634
8.0689,4.0002
9.3099,3.6847
8.0761,9.3055
2.0694,3.4632
9.1592,6.7325
7.6913,4.1062
8.4792,7.1088
2.9524,3.5522
0.8192,9.9595
9.4946,7.2299
3.4203,6.4936
4.7644,9.659
5.6541,9.4998
1.1152,6.0417
9.1063,9.8188
1.694,5.8807
1.9632,7.7945
3.9545,2.7357
2.866,4.248
3.7172,0.9425
5.9332,1.3217
4.6544,8.8572
8.8117,2.2686
7.0283,4.7612
9.7887,4.6419
6.2102,6.2132
6.3338,5.8884
4.8354,9.166
6.4829,6.645
2.7702,0.2189
5.7539,5.0775
2.8033,0.9268
1.4571,5.3158
4.4164,8.0457
3.0099,6.3128
6.7814,6.8882
8.2218,0.285
0.4154,1.7423
5.9732,8.9458
8.5561,5.3169
3.311,5.2827
8.8748,3.3586
4.3418,9.2453
8.2584,7.1993
2.2609,9.1898
9.2775,2.2698
6.9499,6.5385
3.3069,8.4857
9.3033,6.1952
7.0588,8.3615
6.5293,6.0159
4.5187,1.8061
1.4182,5.6683
2.9934,6.8164
0.9631,3.6436
6.2783,8.9622
4.4837,3.7454
1.2684,7.1247
0.9943,3.1434
2.3756,6.9529
1.2173,3.3968
6.7099,1.0732
0.1188,3.9899
8.6754,4.3674
1.5428,4.1104
6.4505,7.2534
6.2576,6.6788
6.9084,1.5594
6.5297,7.6163
8.4871,5.3812
3.56,9.6064
5.3128,2.9073
7.7455,4.6698
6.518,1.0135
1.6789,7.0728
3.7063,4.7967
9.5918,1.341
3.2811,9.3233
5.1868,6.9207
4.3633,1.5492
6.8351,6.2066
9.3738,8.2956
7.8811,9.0589
9.9236,6.3274
9.206,3.94
3.1252,8.1463
4.7125,3.9805
2.5775,7.0762
8.4951,6.9954
9.7059,2.7034
0.3129,1.7852
6.62,5.7051
3.2525,4.3362
9.0567,9.6298
1.528,4.4176
7.3764,0.877
3.7516,3.7415
5.7133,0.302
8.4321,8.7655
5.8579,5.2446
4.4781,2.4022
6.7084,0.8529
7.4765,2.444
2.4829,0.855
5.3565,0.4409
2.656,1.0689
6.0977,6.4204
4.0034,7.3132
2.2513,1.5412
5.5928,3.6544
1.2638,6.1248
0.6499,5.4152
3.2336,6.966
3.4797,0.1654
7.8592,7.7467
1.12,7.801
2.9416,0.7049
3.4424,3.2825
9.783,0.4685
7.3197,8.6067
7.7332,3.8124
3.6453,1.4683
9.6546,4.7476
2.0349,5.7303
8.0545,5.0971
4.0765,4.7098
6.2635,9.8564
9.5247,6.293
2.1241,3.4951
8.818,4.4354
8.4056,6.1706
8.4437,4.0013
7.4842,3.5112
9.9698,4.5969
1.9055,3.8957
6.1497,0.3421
5.718,5.4385
1.7711,7.5318
8.3052,6.3032
2.2785,5.5603
0.5217,0.9685
2.3173,7.8169
0.3752,4.6664
0.4472,7.5108
8.4323,4.1498
1.7975,8.2284
2.3733,4.8486
3.9192,5.6832
7.2295,3.7273
6.509,1.882
7.8044,4.1797
3.6576,8.5627
5.2432,3.8368
2.8759,6.165
3.6492,9.186
4.8754,0.0412
7.5253,7.0399
3.2382,5.8736
8.5983,7.4465
4.9663,0.7487
0.3946,1.7205
4.4472,6.3405
2.1943,8.7157
9.9539,1.0608
6.3097,9.5274
2.594,2.4587
8.5662,6.917
1.8384,0.2878
6.2661,8.9071
8.4035,1.3423
1.0435,3.4216
4.31,5.2338
6.0369,2.9442
4.2339,2.5637
0.9577,7.4858
9.8243,5.088
0.7971,1.9861
6.9385,9.9228
1.804,0.0202
9.8351,5.2346
7.0216,8.6536
6.0892,4.1579
8.2868,7.8149
3.0654,1.0515
2.1973,6.7204
7.6127,0.2893
6.5214,8.775
6.2196,6.9083
5.2001,1.5126
6.9524,4.6083
3.7633,7.7636
4.9976,3.1378
9.3238,6.8445
7.9264,9.8561
2.0458,1.8109
4.0615,8.9154
0.4309,2.5992
1.7997,1.241
0.8887,0.8993
6.6154,4.5067
7.5217,3.4555
7.594,8.7873
8.6425,4.7813
5.1684,0.0391
4.962,3.7065
3.2634,9.2055
5.5059,2.8694
8.6601,5.7279
7.2255,3.1692
5.3113,8.286
0.2191,9.456
8.5463,7.4289
3.7028,9.0967
0.7004,6.2594
6.5687,2.7281
5.5024,7.4361
3.3075,8.9609
2.1824,5.6633
8.3138,7.8402
0.5496,6.0942
1.9634,4.4737
0.8594,4.8068
4.688,6.3331
7.1372,4.9908
2.4322,0.4734
1.6641,3.9129
8.9069,9.6406
8.6675,9.4641
4.5004,9.1858
7.3947,4.8759
7.5499,0.9186
1.7827,1.6388
1.9488,9.3075
5.6686,7.0135
0.9565,5.7813
1.0503,0.0513
3.7928,6.3759
6.0064,5.4394
6.5038,0.2429
3.3577,1.6388
9.6711,1.566
2.3807,4.7321
0.121,3.1721
1.6729,0.427
8.7528,6.098
2.8695,2.3239
7.3696,6.7833
6.2587,3.6534
0.0996,3.5589
7.0588,5.1618
6.1214,0.0365
2.7366,9.4207
5.8355,2.3493
6.2803,5.771
3.4805,2.1514
5.6655,5.2465
8.1763,9.0454
9.8812,4.0968
2.3116,0.1963
4.0928,8.0186
3.2362,4.919
9.4308,2.2033
7.1977,4.8106
2.0191,2.4685
5.489,8.6549
6.3898,7.1129
8.3934,5.544
7.1277,5.4197
1.2728,1.3606
3.978,8.491
4.44,5.2284
9.842,5.6113
4.4604,5.8412
7.8765,1.606
0.3634,9.7595
5.5559,9.0645
4.4398,7.4258
6.7027,2.1574
5.4465,8.5322
4.9299,4.6188
9.3561,8.3443
4.6786,2.0411
7.4867,5.3011
9.9966,2.0378
4.9586,6.3089
5.3328,7.54
7.781,1.3722
0.3162,8.4103
1.5138,6.8815
7.0849,1.9258
0.6686,3.5274
7.0528,2.377
2.4605,9.9226
4.3012,7.7685
7.9628,3.6773
8.3374,5.6013
2.298,7.7708
9.4734,3.5254
6.7378,0.5412
8.8816,8.3958
3.5596,0.1668
4.5472,5.6398
8.9754,3.7997
8.1676,1.9255
8.7728,5.0249
3.3308,8.3624
8.4317,1.2783
5.2399,2.8763
4.5759,0.1574
1.114,2.6262
6.5184,9.4676
0.9692,5.5625
9.8976,4.0007
7.1207,9.3667
9.8875,6.11
4.7642,1.561
9.9009,3.3358
8.6427,4.5783
0.8528,8.8919
7.9727,6.4349
4.542,4.2827
1.3223,0.4784
7.4324,7.8668
1.4412,8.3889
6.0445,0.6228
9.1569,1.1408
6.8409,3.5124
4.9205,5.3135
6.0132,9.805
1.8218,9.2185
8.1692,4.9244
7.5945,5.6754
5.5698,3.57
0.6849,6.2551
1.9132,9.3204
8.6908,0.4059
7.9157,2.9604
0.5132,1.497
2.1352,0.0085
8.212,6.3057
4.4115,3.4294
7.3964,3.1583
8.6517,5.1776
1.8185,4.6025
6.8882,7.9674
2.9968,8.2552
7.9349,1.7776
8.3622,7.3093
2.8527,3.9346
2.7699,5.1161
0.3831,6.0337
0.3617,0.9468
5.9658,6.6213
7.6534,5.9037
1.0465,9.3536
4.5193,7.9059
0.1595,2.4969
8.7352,5.9277
2.4516,3.3275
5.2357,2.0332
7.1153,7.5663
4.5807,8.9948
8.3908,6.574
6.4562,3.5658
6.1555,8.6442
2.5883,1.1623
7.989,8.823
2.1802,4.9206
7.2826,0.6932
9.8384,0.4336
6.7404,1.2444
4.9873,9.3412
9.4513,2.9625
9.1843,1.282
7.3034,7.2295
2.2302,4.0215
7.2799,7.9452
8.7019,9.3641
0.2199,6.8402
9.0553,5.159
6.927,1.1039
7.2689,8.3636
6.5517,6.5152
3.2529,8.6469
6.751,2.1179
0.3691,9.3303
5.6305,8.0484
7.3866,1.659
1.4826,2.3731
0.6764,3.5649
2.3806,6.0611
3.1999,5.9001
1.7382,4.3017
9.3277,1.3981
1.1705,9.5529
3.3453,1.5841
3.0958,5.9234
4.075,7.9147
9.2264,1.0519
9.6949,3.2509
2.4897,8.6073
4.2175,9.1506
7.204,9.2607
4.715,9.4569
7.9433,3.1665
5.5684,5.6595
5.9933,2.7714
8.4628,5.2849
7.7233,4.5183
2.6732,2.9956
7.5629,5.8598
5.5795,5.7891
5.9246,8.5941
9.2226,0.1142
1.3448,9.0401
7.4962,6.1994
6.0679,2.5864
9.538,5.4284
7.778,0.0657
9.0379,1.4137
7.2446,4.7874
1.5246,0.2567
7.5725,2.4927
3.1718,4.4942
4.8811,5.688
0.646,0.7345
3.3846,5.2959
0.3088,6.2641
8.5673,0.4201
5.865,1.8651
0.7912,1.9329
3.1182,3.6004
2.8081,5.7369
1.2614,4.753
4.5646,6.4087
7.1009,3.5496
2.5253,1.0391
6.7909,4.3549
8.3188,2.5838
9.9312,3.7092
2.8451,6.2275
6.2745,3.648
6.4986,1.4346
0.3605,5.0132
7.7036,5.5244
9.9391,1.9919
3.4467,2.2866
2.3883,9.7725
0.21,0.9885
0.9315,2.3423
2.3798,6.7064
2.1773,3.0673
0.3156,3.9661
1.1449,2.5003
5.6498,6.7764
7.2431,2.2798
7.4522,8.5446
8.2539,3.8711
5.1719,1.7128
3.9596,6.9093
8.9073,8.7149
9.5342,2.4087
2.3873,8.3708
1.5461,0.4081
1.0204,1.0027
3.8059,1.302
8.1073,7.2871
6.6715,6.6533
2.8503,9.8589
3.9578,1.347
2.4741,4.1298
0.2015,6.4965
5.0689,9.551
6.633,1.0422
2.6916,6.8714
5.8387,7.3781
1.1461,4.2272
7.505,5.0005
3.0297,9.0892
0.7817,2.0058
4.0011,2.6926
3.3054,4.136
8.7285,4.2125
8.1612,2.4617
6.5266,6.299
7.0621,0.3091
9.0214,9.8144
0.1277,7.5798
0.6291,9.7862
7.7142,6.715
8.0179,6.3271
2.1849,0.347
8.2209,6.9736
1.7674,8.4316
4.171,7.8902
0.1699,9.1092
0.8298,4.3851
8.4419,0.5696
7.2704,2.3909
5.1764,3.4716
6.223,3.387
5.7985,1.0625
9.7787,2.3975
0.7868,2.2591
0.745,1.318
8.3472,2.3864
3.8668,7.9777
5.4336,1.2955
9.691,9.6371
7.8698,0.1962
4.782,3.9464
0.1724,2.375
6.845,4.5189
8.6925,1.9578
5.2874,7.9474
8.3548,3.0492
3.7427,8.9249
3.6559,3.9174
9.4925,1.6748
7.8684,4.7636
6.3057,5.1504
8.9977,2.2479
8.3724,6.3551
1.0377,1.7156
4.8552,2.1842
5.6698,6.7174
5.4085,3.4526
7.435,0.2294
1.7206,3.2031
0.3178,5.8076
8.8967,4.2839
6.8268,5.9951
9.3244,1.8629
8.9646,6.854
5.5298,7.387
9.1839,3.363
6.9932,8.8281
4.0211,5.4207
4.8804,7.336
3.6414,0.1622
7.5663,6.6521
5.4897,2.4196
4.5307,1.3266
2.0146,7.7523
9.3267,6.0923
3.6162,0.366
1.8226,2.8212
0.067,3.3885
6.1053,8.8276
7.1125,4.2093
4.2689,4.6596
9.269,9.6826
6.6634,9.6994
0.7251,9.9139
8.9363,0.5616
8.4098,7.9529
6.4694,2.9577
6.2651,6.8936
5.5701,6.2332
5.2138,7.1681
9.1339,1.2633
3.7923,0.1077
5.6999,2.8458
3.2877,9.3033
9.8194,8.4082
4.944,6.7541
6.1059,4.175
3.1714,2.2768
6.5462,5.1296
1.0844,2.7436
3.3348,0.364
0.6495,3.1766
1.3311,4.5301
0.5443,5.0024
7.1692,8.3611
6.1,5.1437
4.7102,9.8274
7.4162,1.8986
3.7547,0.7694
1.7739,8.1011
2.6525,6.753
6.7055,6.434
7.2199,5.4886
6.8431,2.3692
1.5077,3.3177
2.8703,2.3166
3.4538,0.171
7.7915,5.9761
3.9291,6.5537
5.3587,3.3017
6.9561,0.0604
8.5766,6.4568
0.774,4.9479
6.1602,2.9946
2.3653,8.3641
5.2084,2.998
1.797,2.0972
7.7541,2.8691
3.0338,7.5462
3.0223,9.0593
3.1077,2.553
5.9605,9.6001
3.4615,9.0147
9.4279,7.6198
8.595,6.5807
3.1025,1.2851
6.2822,9.6058
6.1318,8.984
8.4318,3.4407
4.0947,1.6438
5.0289,5.0653
7.5918,7.8077
9.4308,1.9116
8.3201,3.3488
6.1891,9.1449
0.9587,7.9814
1.2911,6.1672
8.5398,9.2586
7.5734,3.0223
5.6945,3.6977
1.3141,9.2456
0.4867,9.4016
0.7175,6.5004
7.8548,4.8659
2.3171,3.9042
3.417,8.076
5.352,0.3573
8.146,2.7998
4.3988,3.3932
0.8385,0.7861
1.7729,2.0828
8.6224,5.0469
1.4144,4.6571
4.1776,5.2715
1.9026,8.9199
5.8957,3.2854
7.0088,0.2153
0.4493,8.6908
3.0809,4.9287
1.1933,9.8646
0.1281,2.138
0.5042,1.0305
7.1637,4.8589
0.7477,2.2489
0.6235,1.5654
6.8817,6.5252
0.3148,9.2405
5.4644,2.1078
2.7468,2.9365
8.8956,1.6543
4.2989,6.1841
7.2695,3.4944
8.7532,7.3273
9.7382,0.6221
2.8467,5.4262
0.2391,2.1705
3.9185,2.5528
8.6973,2.1525
4.841,5.6157
6.4364,6.6044
3.3363,5.3533
6.26,5.6908
3.03,1.938
8.9045,7.8637
1.1781,0.6248
0.7101,3.2138
2.6122,7.5165
7.4776,8.6842
5.4629,6.1903
0.5918,2.028
5.4923,0.1238
1.5266,8.6715
3.3612,1.7484
0.3151,7.0797
7.254,6.4373
8.5393,4.6545
0.6459,8.6516
6.4498,7.2763
3.483,2.5716
7.5836,1.8697
3.8808,0.7043
6.1147,4.1968
9.467,3.493
5.0225,7.7248
1.7033,9.3751
7.601,9.9644
4.4916,2.4831
0.2311,3.7873
8.4309,0.5937
4.4401,5.9788
2.2487,9.9448
4.5257,7.4581
1.3457,9.3682
4.7849,2.9545
9.9097,6.9092
0.0816,6.3692
2.2643,1.0703
1.5377,2.2279
9.1339,4.5458
9.9539,1.8865
6.6656,8.3241
2.8755,8.3855
1.2088,0.6112
8.0584,4.2189
5.4389,2.5044
9.0506,2.393
7.6753,9.4523
3.2051,1.8171
0.057,7.5875
2.1549,3.3728
2.1655,6.2707
0.7153,3.5873
6.4705,7.0011
8.8937,8.9179
0.3071,1.9567
6.9362,7.1248
8.5466,0.5979
6.1664,8.4978
2.3325,3.4086
9.5058,7.7779
2.9707,4.048
7.3768,6.7709
2.6832,7.7913
1.7969,7.3505
5.8329,3.7993
3.794,2.2922
9.5196,6.0974
5.9103,8.5585
7.3642,4.3025
9.4931,5.6518
3.2911,0.9597
8.6375,5.1474
9.7063,6.7184
0.5169,3.032
3.9943,2.6193
7.4093,3.3499
2.3526,5.5349
5.0022,0.0505
6.3853,8.4533
7.4598,4.3612
5.2731,3.0593
3.352,1.3009
2.9726,4.5612
2.5772,5.7298
3.8722,1.2129
8.0792,7.0858
7.1295,1.6033
8.7592,5.468
8.3728,4.8909
7.1167,1.0525
1.503,0.3192
6.5138,7.505
3.3071,2.2972
0.1977,6.7232
3.501,9.8945
7.0959,8.6323
9.3712,8.3407
8.8769,1.3639
2.8324,1.6709
6.3718,9.0483
4.913,7.9944
5.2334,9.8866
6.0186,7.6937
7.6197,2.6733
0.0761,0.5434
4.9456,4.9709
8.3476,8.2987
9.5015,0.2347
7.1738,1.5461
1.8477,0.9666
2.7298,6.7779
0.2416,5.1013
2.2252,1.4169
7.8886,1.7492
5.2068,7.8047
0.0466,5.678
8.6376,1.7795
3.4873,6.8651
3.3455,3.2195
7.0993,6.2322
4.6735,5.2909
5.3699,1.8544
6.0835,3.9605
0.4669,6.52
1.127,4.1202
6.4705,1.7329
2.4517,0.6777
5.0325,1.301
4.0852,7.9012
9.9279,1.726
2.6337,1.8589
0.8939,9.6845
4.0967,0.4122
7.7388,9.1722
9.9822,6.7514
3.2696,9.61
4.5633,9.5015
4.5693,9.5951
1.3598,9.1999
9.4083,3.6745
7.4026,5.4522
4.232,4.4769
1.6921,9.2902
5.7771,5.9852
1.7384,0.3289
7.2936,9.0025
8.3284,2.5877
0.9103,9.5711
0.6536,4.2019
2.3492,2.0025
0.7899,7.9913
2.7938,3.0889
7.8505,4.0393
8.1051,2.2907
2.7128,5.3279
3.7143,8.1454
7.888,9.6808
5.7569,0.3155
4.8955,7.3619
8.363,9.6377
8.3864,7.7622
1.4699,0.5757
3.4269,3.7882
9.5229,9.6884
8.9685,3.4451
3.9885,6.3583
7.51,3.5868
6.7249,3.0577
9.8235,0.8415
2.0633,2.0818
7.9583,7.6599
5.6249,2.422
3.433,3.2132
4.5922,1.9479
9.3075,6.5684
8.4898,1.1415
9.1171,4.8095
9.2627,6.2261
1.8803,1.3928
1.6767,9.8269
0.2829,5.9728
9.2048,0.2117
6.4162,9.0037
8.2454,2.5863
7.3632,8.9935
1.3443,2.8816
2.2558,7.3322
4.326,2.5138
5.4238,1.3252
3.8609,6.3505
2.4092,1.3542
5.9936,6.243
0.7483,4.533
8.8094,9.3615
6.2455,2.1737
5.9343,8.5885
0.2937,6.0961
9.5909,3.4336
3.915,6.0151
4.9886,4.5453
7.7217,9.6883
8.7806,9.7764
0.9845,2.4168
6.286,1.4771
2.3162,8.7314
5.162,9.6841
0.1963,8.6249
4.3526,4.4176
6.5628,1.0759
1.1638,5.0499
8.0962,8.7658
4.0152,6.4294
8.0955,8.9993
2.805,6.3864
1.8072,3.071
7.9659,3.9899
5.7569,8.7689
7.8922,0.3272
7.0053,7.1355
2.9874,7.8752
7.8237,9.7854
2.4027,7.3587
2.9946,0.7725
0.3159,6.3532
6.1272,3.3124
6.3365,1.3298
3.8068,5.0217
8.3992,9.7651
6.3667,1.8048
3.1851,1.0518
5.1577,6.7262
6.0714,2.8142
1.6108,9.8488
7.1242,4.7177
1.4147,8.0481
7.0802,3.9693
3.098,7.4252
6.4923,5.3914
7.538,5.0893
2.8626,5.2487
2.9727,8.1972
4.8194,3.2886
0.8796,5.273
9.6272,1.5006
6.6669,1.15
8.0988,7.8035
6.1481,7.4393
4.8907,9.7409
6.3121,1.3555
0.3223,0.6991
4.3877,5.1544
5.6347,2.2033
8.3898,0.2939
3.5715,7.4605
1.373,8.6242
4.4789,6.0716
5.9486,2.9406
8.836,5.112
9.7817,7.9932
5.7061,2.1486
6.1299,8.2984
2.8922,2.0152
8.6676,7.3289
1.9175,8.6931
4.8267,9.8542
1.8232,0.2074
3.977,8.9673
7.5561,7.6777
0.1531,4.8399
4.3932,0.6107
5.0019,0.0534
7.3032,8.7264
6.4549,5.8737
8.6632,0.9011
0.4444,6.4541
0.72,1.9644
3.4393,8.6169
4.8915,7.1482
3.5741,2.7825
4.0759,9.9434
0.9967,3.2837
2.282,1.3561
1.0352,1.913
2.1107,0.0725
9.5774,0.4421
7.4619,0.8784
5.6748,3.0933
1.7498,6.6465
7.9148,5.5701
4.9254,2.618
4.4522,8.4976
3.3194,7.9538
9.7235,3.5353
5.4166,1.9319
4.6243,8.2138
7.0808,3.5444
7.8733,7.076
4.625,6.3931
9.3953,4.225
8.454,0.0726
7.0544,5.533
1.6082,2.2666
2.2094,7.4988
8.2236,1.9202
2.3096,1.2559
6.3295,0.25
8.4603,6.5015
2.5252,1.1874
0.5002,1.1606
4.4562,9.0674
2.9335,0.5557
8.9906,4.6927
8.6549,4.101
3.0084,4.8421
1.6889,4.6238
7.2803,2.9938
3.5306,5.1383
4.8841,8.2602
4.9359,4.061
8.5444,8.4465
2.2613,2.1828
5.5759,6.5868
4.6051,6.9687
1.7381,7.7805
0.3517,1.6651
3.3757,9.9998
8.9244,1.7763
4.5814,2.3017
4.8392,8.5719
0.8474,3.943
3.4918,5.2211
1.9097,2.5158
5.0281,7.2958
5.0996,1.9246
8.1289,3.9545
5.2482,1.8108
3.777,6.4659
3.0746,5.5154
9.2187,5.8568
6.7495,6.2896
4.4836,2.1684
3.5022,2.7935
1.4771,3.2971
5.9902,2.3618
4.5002,2.0094
2.3927,7.4884
7.2271,3.2163
7.1668,8.4597
2.3893,9.8232
5.9628,8.54
3.7342,0.961
3.3738,2.2809
2.5626,7.2897
1.4952,5.8946
5.4846,6.244
9.574,5.0155
2.0799,6.3783
9.601,7.6237
1.748,9.1502
1.7335,9.3354
1.2776,7.036
0.6067,6.3222
4.2816,1.0786
0.0106,0.7621
1.9874,8.824
0.2841,1.493
9.129,4.5602
1.6304,0.3434
4.061,6.0355
7.288,2.7382
6.3352,1.4103
7.1307,1.4212
6.1221,6.9016
6.3143,5.8614
5.7313,1.5026
6.8785,1.1808
3.2964,2.2552
1.7242,2.9671
6.9373,1.0997
2.0857,8.0253
4.4765,6.5375
9.1139,5.5474
8.4349,6.4146
1.2416,1.8258
7.0269,1.7144
6.1563,7.5677
7.3292,5.1511
7.0576,1.6115
0.696,6.2579
4.2455,9.524
8.8822,4.4397
1.6207,7.2037
1.4548,0.1485
5.7535,5.0626
9.2669,8.8143
4.2009,9.7879
5.386,7.1189
7.9637,0.554
3.8005,6.1986
8.8129,5.2841
0.5238,3.484
6.9155,3.7713
6.0231,8.531
8.9521,7.4084
2.9552,2.8643
9.9625,7.4448
6.9879,1.1563
9.3749,6.2411
7.2931,2.4851
1.3109,0.6956
8.268,9.6247
2.0941,5.4226
5.313,8.0577
5.4637,0.0469
2.8449,0.6498
4.5202,6.8303
6.9903,8.1838
1.9173,4.5407
3.4561,4.8917
9.6749,3.8301
7.2589,3.1918
5.3868,5.3862
1.5994,1.4455
5.5206,3.0821
0.1877,7.3391
4.0855,3.2417
6.4239,1.5579
3.0364,2.8796
1.1291,7.7195
5.9325,8.338
6.298,6.7952
2.905,8.2944
9.0845,0.8951
5.7954,8.6244
2.6459,9.7806
9.4801,0.1326
1.5039,7.9409
6.999,8.835
2.2917,4.2506
1.1757,4.1746
3.202,9.8899
0.1701,5.8257
5.2399,8.677
8.1097,3.2807
9.4212,9.9619
1.5333,2.3559
3.1529,4.9069
6.5729,9.3623
7.9912,1.5437
4.3932,7.0625
0.267,0.7673
5.4147,5.2102
6.5452,5.1184
1.3819,1.0114
6.2134,8.2437
8.0395,9.6035
5.7299,0.7702
3.4514,4.6381
5.9115,4.2074
2.3312,9.3799
5.2995,8.245
1.6457,5.6727
5.5473,1.8937
3.569,0.3422
5.7362,4.0711
6.7889,4.4417
7.4613,3.6211
3.7941,2.003
2.4585,1.5665
3.0071,5.5396
3.0427,4.504
0.8251,4.3717
7.8067,1.5587
7.1136,9.405
8.6464,2.9216
4.8538,0.7929
8.6221,5.2192
9.3582,6.5591
4.3778,1.8197
2.309,2.3735
8.039,4.6282
8.5816,1.1183
5.1907,5.6837
0.5211,0.4037
7.9786,0.4975
7.3572,9.0972
7.3642,3.9581
9.2416,5.3343
5.3679,4.9156
1.5619,6.8606
5.476,0.1142
1.6002,1.3755
0.8969,3.3156
1.9869,7.6368
6.7957,6.2595
1.7931,3.9534
0.2451,8.9028
4.6347,7.4792
7.0151,9.7142
1.567,7.1898
7.096,2.7611
9.9208,8.5775
6.4578,0.2515
0.3486,1.1083
3.429,9.2472
4.6602,7.5053
0.4102,7.2861
2.4453,9.6593
8.2055,5.869
8.4198,6.6207
2.9979,4.2357
8.0427,0.019
0.0394,0.9433
7.7756,0.1721
0.9903,9.2272
6.8709,3.27
9.9593,1.9834
5.6936,8.154
1.2041,6.0983
7.8672,6.6549
7.8908,1.5148
5.4058,0.3609
8.529,0.7291
6.7835,3.9003
8.9865,3.1142
5.1841,6.0957
8.2944,0.2671
2.098,9.5396
2.0037,3.4812
6.3922,3.4606
1.629,9.8311
4.5393,3.491
8.0143,1.9183
2.6681,6.8254
2.7007,0.398
2.8789,0.6352
3.4793,4.2308
8.2281,3.4601
5.4268,3.5743
1.4056,0.4793
7.854,9.7724
9.7102,9.4764
0.5472,6.1029
0.8534,0.6877
1.0735,2.279
4.1691,5.7936
9.5079,8.8285
0.6137,5.7543
5.426,9.9462
5.9017,1.5346
2.6421,4.2713
1.6496,0.5853
2.8702,2.0264
1.9511,8.9623
4.8443,6.1258
9.7103,8.4625
8.4496,2.2226
5.2652,3.7215
0.127,7.0421
3.9972,7.88
7.9994,9.6414
8.6909,0.9228
5.5646,8.2844
8.3214,8.6201
9.3832,3.6118
5.1291,4.3282
2.7155,2.7241
7.5626,6.5821
5.6582,3.6907
3.2948,4.725
6.1458,7.3777
6.7734,0.1388
6.9239,5.6497
0.3703,0.2325
4.7435,8.7742
1.1244,0.4992
6.7131,2.8209
7.5546,3.601
0.5781,7.3017
1.4274,4.4547
2.5985,7.8408
2.4379,8.6261
1.2578,4.6446
0.5984,4.0224
5.0363,2.8457
3.8749,7.567
9.8087,4.9221
8.2347,8.6857
9.1808,8.2124
6.2414,9.8109
2.8829,9.2158
8.1481,0.6687
7.2357,0.389
9.9171,8.227
0.8123,4.0013
9.9181,5.1997
7.7491,9.8026
9.7315,5.9869
8.5184,6.3697
4.1084,9.8962
3.9804,2.1128
6.7551,1.9868
5.8499,7.1531
6.9916,3.0928
2.5561,5.7174
3.9912,1.0536
2.5134,4.1614
3.6822,1.0916
2.018,5.0861
6.7314,9.199
3.9171,0.7685
4.9861,5.9589
1.7832,3.1366
3.6666,4.4368
6.5379,2.4687
9.4863,1.6565
3.9063,9.3292
0.2877,0.2167
2.4815,6.8461
6.7287,7.073
5.5964,1.8698
4.649,6.1254
6.7712,6.0718
5.1391,0.4219
1.23,0.1081
4.1075,5.7409
4.1083,0.5236
4.0529,6.3367
7.245,6.9262
9.654,3.3309
5.4858,9.607
7.5351,1.7514
4.7529,6.0931
0.8318,7.6763
5.8984,5.3696
1.0764,5.8335
7.1447,1.4994
9.8057,3.8778
5.9569,6.865
5.9095,3.3367
2.9742,4.6677
7.9382,8.2938
7.4838,8.6552
2.1684,0.866
4.9152,3.0445
4.6668,3.0995
3.8509,3.5323
1.6137,5.0276
1.9287,5.2488
7.1292,0.4286
3.7027,5.9959
0.3356,3.006
7.1697,8.4841
1.592,6.9451
8.409,3.9335
2.9621,1.6395
5.7329,6.5306
6.0785,7.3471
6.1299,9.9968
3.3353,0.8196
8.7998,3.8521
4.7975,0.1061
3.83,7.8481
4.5662,7.007
7.8889,2.5158
4.3028,6.851
4.2072,8.6533
7.0157,0.0665
4.7129,5.8967
7.984,1.614
5.2072,7.9131
6.6067,4.0334
6.557,9.3876
5.8213,5.6499
3.3542,1.1552
1.2737,2.8517
1.0199,9.7081
0.5015,7.564
6.2014,7.8658
1.1934,7.1379
1.3137,1.2016
5.0727,4.3033
8.54,6.4717
5.2604,3.0661
4.3654,0.4089
0.812,0.6222
0.2836,2.0034
7.8227,7.2974
2.2165,8.1661
0.4916,3.004
4.5227,6.0198
7.3947,8.9218
3.4159,2.9119
5.6558,0.3774
